"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
406267,"02310","W0626","Koski (2310)",31-8-2007 0:31:46,31-8-2007 1:31:46,14.78,61.44,612.97,6815077.67,1445819.95,580.78,4.20,"3D",4,"No",3.56,3.68,19.00,2,"F"
406268,"02310","W0626","Koski (2310)",31-8-2007 1:01:34,31-8-2007 2:01:34,14.78,61.44,611.79,6815086.11,1445821.16,579.60,3.20,"2D",3,"No",3.56,3.68,18.00,2,"F"
406269,"02310","W0626","Koski (2310)",31-8-2007 1:31:45,31-8-2007 2:31:45,14.78,61.44,610.73,6815075.41,1445826.94,578.54,3.20,"2D",3,"No",3.58,3.68,17.00,2,"F"
406270,"02310","W0626","Koski (2310)",31-8-2007 2:00:47,31-8-2007 3:00:47,14.78,61.44,594.47,6815082.55,1445810.01,562.28,4.20,"3D",5,"Yes",3.58,3.68,16.00,2,"F"
406271,"02310","W0626","Koski (2310)",31-8-2007 2:31:44,31-8-2007 3:31:44,14.78,61.44,592.51,6815075.69,1445809.59,560.32,1.60,"2D",4,"No",3.58,3.68,15.00,2,"F"
406272,"02310","W0626","Koski (2310)",31-8-2007 3:01:37,31-8-2007 4:01:37,14.79,61.44,598.28,6815062.24,1446126.29,566.10,2.40,"3D",6,"Yes",3.58,3.68,14.00,2,"F"
406273,"02310","W0626","Koski (2310)",31-8-2007 3:31:46,31-8-2007 4:31:46,14.79,61.44,597.23,6815394.22,1446163.21,565.05,6.20,"3D",5,"Yes",3.56,3.68,16.00,2,"F"
406274,"02310","W0626","Koski (2310)",31-8-2007 4:01:23,31-8-2007 5:01:23,14.79,61.45,595.68,6816463.71,1446342.92,563.50,4.20,"3D",6,"Yes",3.52,3.68,17.00,2,"F"
406275,"02310","W0626","Koski (2310)",31-8-2007 4:30:10,31-8-2007 5:30:10,14.82,61.46,520.47,6816567.09,1447671.63,488.35,7.00,"3D",5,"Yes",3.56,3.68,17.00,2,"F"
406276,"02310","W0626","Koski (2310)",31-8-2007 5:01:33,31-8-2007 6:01:33,14.84,61.45,553.07,6815971.57,1448778.82,521.00,4.00,"3D",5,"Yes",3.52,3.68,15.00,2,"F"
406277,"02310","W0626","Koski (2310)",31-8-2007 5:31:13,31-8-2007 6:31:13,14.84,61.45,552.30,6815744.79,1448783.83,520.23,4.40,"3D",5,"Yes",3.52,3.64,18.00,2,"F"
406278,"02310","W0626","Koski (2310)",31-8-2007 6:00:23,31-8-2007 7:00:23,14.84,61.45,547.02,6815504.95,1448818.36,514.96,3.20,"3D",6,"Yes",3.56,3.64,19.00,2,"F"
406279,"02310","W0626","Koski (2310)",31-8-2007 6:30:28,31-8-2007 7:30:28,14.84,61.45,549.78,6815471.11,1448925.87,517.72,3.00,"3D",6,"Yes",3.54,3.62,22.00,2,"F"
406280,"02310","W0626","Koski (2310)",31-8-2007 7:01:18,31-8-2007 8:01:18,14.85,61.45,551.61,6815506.04,1449168.94,519.56,4.60,"3D",5,"Yes",3.52,3.62,23.00,2,"F"
406281,"02310","W0626","Koski (2310)",31-8-2007 7:31:00,31-8-2007 8:31:00,14.85,61.45,563.74,6815780.93,1449166.13,531.69,3.20,"3D",5,"Yes",3.54,3.62,24.00,2,"F"
406282,"02310","W0626","Koski (2310)",31-8-2007 8:01:37,31-8-2007 9:01:37,14.85,61.45,567.64,6815930.88,1449441.66,535.60,2.60,"3D",5,"Yes",3.54,3.62,25.00,2,"F"
406284,"02310","W0626","Koski (2310)",31-8-2007 9:01:16,31-8-2007 10:01:16,14.85,61.45,573.37,6816383.94,1449369.73,541.32,2.80,"3D",5,"Yes",3.54,3.62,28.00,2,"F"
406285,"02310","W0626","Koski (2310)",31-8-2007 9:31:12,31-8-2007 10:31:12,14.85,61.45,573.03,6816226.99,1449267.46,540.98,2.60,"3D",6,"Yes",3.54,3.62,29.00,2,"F"
406286,"02310","W0626","Koski (2310)",31-8-2007 10:00:42,31-8-2007 11:00:42,14.85,61.45,576.97,6816209.28,1449266.71,544.92,2.40,"3D",6,"Yes",3.56,3.62,36.00,2,"F"
406287,"02310","W0626","Koski (2310)",31-8-2007 10:31:33,31-8-2007 11:31:33,14.85,61.45,567.00,6816175.68,1449239.90,534.95,2.60,"3D",5,"Yes",3.56,3.62,33.00,2,"F"
406288,"02310","W0626","Koski (2310)",31-8-2007 11:00:26,31-8-2007 12:00:26,14.85,61.45,566.59,6816151.46,1449229.79,534.54,3.80,"3D",6,"Yes",3.58,3.64,27.00,2,"F"
406289,"02310","W0626","Koski (2310)",31-8-2007 11:30:29,31-8-2007 12:30:29,14.84,61.45,551.23,6815918.22,1448936.06,519.17,4.20,"3D",6,"Yes",3.58,3.64,30.00,2,"F"
406290,"02310","W0626","Koski (2310)",31-8-2007 12:00:19,31-8-2007 13:00:19,14.84,61.45,545.41,6815890.02,1448735.66,513.34,2.20,"3D",6,"Yes",3.60,3.64,32.00,2,"F"
406291,"02310","W0626","Koski (2310)",31-8-2007 12:30:56,31-8-2007 13:30:56,14.84,61.45,549.60,6815729.21,1448757.46,517.53,2.40,"3D",6,"Yes",3.56,3.62,29.00,2,"F"
406292,"02310","W0626","Koski (2310)",31-8-2007 13:01:14,31-8-2007 14:01:14,14.84,61.45,554.86,6815726.40,1448860.95,522.80,9.60,"3D",5,"Yes",3.56,3.62,28.00,2,"F"
406293,"02310","W0626","Koski (2310)",31-8-2007 13:30:47,31-8-2007 14:30:47,14.84,61.45,554.22,6815420.65,1448813.11,522.16,5.20,"3D",5,"Yes",3.56,3.62,27.00,2,"F"
406294,"02310","W0626","Koski (2310)",31-8-2007 14:00:37,31-8-2007 15:00:37,14.84,61.44,521.53,6815154.91,1448774.09,489.47,5.40,"3D",5,"Yes",3.58,3.62,27.00,2,"F"
406295,"02310","W0626","Koski (2310)",31-8-2007 14:31:17,31-8-2007 15:31:17,14.84,61.44,525.62,6815226.97,1449053.09,493.57,7.80,"3D",5,"Yes",3.56,3.64,27.00,2,"F"
406296,"02310","W0626","Koski (2310)",31-8-2007 15:01:53,31-8-2007 16:01:53,14.85,61.44,525.70,6815103.45,1449333.85,493.67,3.60,"3D",6,"Yes",3.56,3.64,26.00,2,"F"
406297,"02310","W0626","Koski (2310)",31-8-2007 15:30:27,31-8-2007 16:30:27,14.86,61.45,518.80,6815377.13,1449804.48,486.79,6.20,"3D",5,"Yes",3.58,3.62,25.00,2,"F"
406298,"02310","W0626","Koski (2310)",31-8-2007 16:01:29,31-8-2007 17:01:29,14.86,61.44,518.67,6815354.06,1449824.72,486.66,3.40,"2D",4,"No",3.56,3.62,25.00,2,"F"
406299,"02310","W0626","Koski (2310)",31-8-2007 16:31:12,31-8-2007 17:31:12,14.86,61.44,521.04,6815303.41,1449842.99,489.03,4.40,"3D",6,"Yes",3.54,3.64,24.00,2,"F"
406300,"02310","W0626","Koski (2310)",31-8-2007 17:00:41,31-8-2007 18:00:41,14.86,61.44,520.68,6815354.80,1449952.35,488.67,3.60,"3D",5,"Yes",3.56,3.64,22.00,2,"F"
406301,"02310","W0626","Koski (2310)",31-8-2007 17:31:17,31-8-2007 18:31:17,14.87,61.45,520.02,6815782.89,1450245.65,488.02,3.80,"3D",5,"Yes",3.54,3.62,22.00,2,"F"
406302,"02310","W0626","Koski (2310)",31-8-2007 18:00:53,31-8-2007 19:00:53,14.87,61.45,518.94,6815797.35,1450250.42,486.94,2.00,"2D",4,"No",3.54,3.62,22.00,2,"F"
406303,"02310","W0626","Koski (2310)",31-8-2007 18:31:38,31-8-2007 19:31:38,14.87,61.45,520.18,6815754.71,1450293.65,488.19,4.40,"3D",5,"Yes",3.54,3.62,20.00,2,"F"
406304,"02310","W0626","Koski (2310)",31-8-2007 19:01:08,31-8-2007 20:01:08,14.87,61.45,521.42,6815841.86,1450185.38,489.42,3.40,"2D",3,"No",3.52,3.62,19.00,2,"F"
406305,"02310","W0626","Koski (2310)",31-8-2007 19:30:45,31-8-2007 20:30:45,14.86,61.45,518.53,6816454.30,1449738.86,486.50,3.00,"3D",6,"Yes",3.54,3.62,20.00,2,"F"
406306,"02310","W0626","Koski (2310)",31-8-2007 20:02:35,31-8-2007 21:02:35,14.86,61.46,517.21,6816513.49,1449721.55,485.18,4.60,"2D",3,"No",3.52,3.62,18.00,2,"F"
406307,"02310","W0626","Koski (2310)",31-8-2007 20:30:47,31-8-2007 21:30:47,14.86,61.46,502.43,6816513.44,1449722.38,470.40,6.20,"3D",5,"Yes",3.56,3.62,15.00,2,"F"
406308,"02310","W0626","Koski (2310)",31-8-2007 21:01:24,31-8-2007 22:01:24,14.86,61.46,508.55,6816512.69,1449720.38,476.52,3.00,"3D",7,"Yes",3.58,3.64,14.00,2,"F"
406312,"02310","W0626","Koski (2310)",31-8-2007 23:00:48,1-9-2007 0:00:48,14.86,61.46,523.22,6816523.33,1449723.24,491.19,2.80,"3D",5,"Yes",3.58,3.68,17.00,2,"F"
224745,"02935","W0422","Jämta (2935)",1-8-2007 0:00:47,1-8-2007 1:00:47,14.83,61.28,520.12,6796819.08,1447721.68,488.43,3.40,"3D",6,"Yes",3.56,3.62,19.00,2,"F"
224746,"02935","W0422","Jämta (2935)",1-8-2007 0:30:33,1-8-2007 1:30:33,14.83,61.28,525.89,6796668.97,1447730.43,494.20,3.40,"3D",5,"Yes",3.58,3.64,19.00,2,"F"
224747,"02935","W0422","Jämta (2935)",1-8-2007 1:00:47,1-8-2007 2:00:47,14.82,61.28,528.86,6796570.42,1447695.23,497.17,4.20,"3D",5,"Yes",3.56,3.64,19.00,2,"F"
224748,"02935","W0422","Jämta (2935)",1-8-2007 1:30:31,1-8-2007 2:30:31,14.82,61.27,512.16,6796164.71,1447500.20,480.48,3.40,"3D",5,"Yes",3.56,3.64,19.00,2,"F"
224749,"02935","W0422","Jämta (2935)",1-8-2007 2:01:11,1-8-2007 3:01:11,14.82,61.27,512.03,6795740.90,1447468.83,480.37,3.60,"3D",5,"Yes",3.56,3.64,19.00,2,"F"
224750,"02935","W0422","Jämta (2935)",1-8-2007 2:31:23,1-8-2007 3:31:23,14.82,61.26,449.39,6795175.09,1447313.67,417.74,3.40,"3D",5,"Yes",3.54,3.64,20.00,2,"F"
224751,"02935","W0422","Jämta (2935)",1-8-2007 3:01:29,1-8-2007 4:01:29,14.81,61.26,442.74,6795045.81,1447034.35,411.09,2.20,"3D",6,"Yes",3.54,3.64,21.00,2,"F"
224752,"02935","W0422","Jämta (2935)",1-8-2007 3:30:48,1-8-2007 4:30:48,14.81,61.26,443.40,6794660.70,1446971.99,411.76,2.60,"3D",6,"Yes",3.56,3.64,21.00,2,"F"
224753,"02935","W0422","Jämta (2935)",1-8-2007 4:00:29,1-8-2007 5:00:29,14.82,61.26,393.63,6794451.30,1447152.73,362.01,3.20,"3D",5,"Yes",3.56,3.64,20.00,2,"F"
224754,"02935","W0422","Jämta (2935)",1-8-2007 4:30:56,1-8-2007 5:30:56,14.82,61.26,391.06,6794455.99,1447152.15,359.44,7.80,"3D",5,"Yes",3.56,3.64,18.00,2,"F"
224755,"02935","W0422","Jämta (2935)",1-8-2007 5:00:59,1-8-2007 6:00:59,14.82,61.26,390.82,6794452.27,1447152.29,359.20,3.80,"3D",6,"Yes",3.56,3.64,18.00,2,"F"
224756,"02935","W0422","Jämta (2935)",1-8-2007 5:32:10,1-8-2007 6:32:10,14.82,61.26,391.91,6794456.59,1447148.04,360.29,2.40,"3D",5,"Yes",3.56,3.60,19.00,2,"F"
224757,"02935","W0422","Jämta (2935)",1-8-2007 6:01:28,1-8-2007 7:01:28,14.82,61.26,393.35,6794510.61,1447252.60,361.73,2.40,"3D",5,"Yes",3.56,3.60,21.00,2,"F"
224758,"02935","W0422","Jämta (2935)",1-8-2007 6:30:37,1-8-2007 7:30:37,14.83,61.25,391.04,6794057.76,1447773.89,359.45,4.80,"2D",3,"No",3.56,3.60,22.00,2,"F"
224759,"02935","W0422","Jämta (2935)",1-8-2007 7:02:47,1-8-2007 8:02:47,14.83,61.25,391.33,6794122.09,1448026.50,359.75,4.00,"3D",5,"Yes",3.54,3.60,25.00,2,"F"
224760,"02935","W0422","Jämta (2935)",1-8-2007 7:30:47,1-8-2007 8:30:47,14.83,61.26,401.27,6794425.78,1448065.23,369.68,4.80,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
224761,"02935","W0422","Jämta (2935)",1-8-2007 8:00:26,1-8-2007 9:00:26,14.83,61.26,404.76,6794423.60,1448063.21,373.17,3.60,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
224762,"02935","W0422","Jämta (2935)",1-8-2007 8:30:53,1-8-2007 9:30:53,14.83,61.26,413.53,6794413.95,1448056.58,381.94,2.00,"3D",7,"Yes",3.58,3.60,25.00,2,"F"
224763,"02935","W0422","Jämta (2935)",1-8-2007 9:00:34,1-8-2007 10:00:34,14.83,61.26,399.41,6794420.85,1448066.33,367.82,2.60,"3D",6,"Yes",3.60,3.60,23.00,2,"F"
224764,"02935","W0422","Jämta (2935)",1-8-2007 9:30:55,1-8-2007 10:30:55,14.83,61.26,409.31,6794415.29,1448063.68,377.72,4.40,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
224766,"02935","W0422","Jämta (2935)",1-8-2007 10:30:29,1-8-2007 11:30:29,14.83,61.26,416.98,6794424.19,1448063.87,385.39,3.40,"3D",5,"Yes",3.60,3.60,27.00,2,"F"
224767,"02935","W0422","Jämta (2935)",1-8-2007 11:00:50,1-8-2007 12:00:50,14.83,61.26,409.16,6794421.80,1448065.31,377.57,5.00,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
224768,"02935","W0422","Jämta (2935)",1-8-2007 11:30:42,1-8-2007 12:30:42,14.83,61.26,407.83,6794417.95,1448067.65,376.24,3.60,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
224769,"02935","W0422","Jämta (2935)",1-8-2007 12:01:52,1-8-2007 13:01:52,14.83,61.26,408.23,6794423.48,1448065.85,376.64,5.20,"3D",5,"Yes",3.58,3.60,29.00,2,"F"
224770,"02935","W0422","Jämta (2935)",1-8-2007 12:31:12,1-8-2007 13:31:12,14.83,61.26,411.72,6794421.31,1448063.83,380.13,4.20,"3D",5,"Yes",3.58,3.60,29.00,2,"F"
224771,"02935","W0422","Jämta (2935)",1-8-2007 13:00:53,1-8-2007 14:00:53,14.83,61.26,414.68,6794415.79,1448071.42,383.09,3.80,"3D",5,"Yes",3.60,3.62,29.00,2,"F"
224772,"02935","W0422","Jämta (2935)",1-8-2007 13:30:54,1-8-2007 14:30:54,14.83,61.26,419.00,6794416.26,1448069.95,387.41,5.20,"3D",5,"Yes",3.60,3.62,29.00,2,"F"
224773,"02935","W0422","Jämta (2935)",1-8-2007 14:00:46,1-8-2007 15:00:46,14.83,61.26,405.72,6794421.80,1448066.79,374.13,2.60,"3D",5,"Yes",3.60,3.62,29.00,2,"F"
224774,"02935","W0422","Jämta (2935)",1-8-2007 14:30:47,1-8-2007 15:30:47,14.83,61.26,414.43,6794420.47,1448067.43,382.84,3.00,"3D",5,"Yes",3.60,3.62,29.00,2,"F"
224775,"02935","W0422","Jämta (2935)",1-8-2007 15:00:26,1-8-2007 16:00:26,14.83,61.26,454.99,6794484.23,1447896.37,423.39,7.80,"3D",5,"Yes",3.60,3.60,30.00,2,"F"
224776,"02935","W0422","Jämta (2935)",1-8-2007 15:30:39,1-8-2007 16:30:39,14.83,61.26,429.81,6794413.55,1448045.05,398.22,4.20,"3D",5,"Yes",3.60,3.60,30.00,2,"F"
224777,"02935","W0422","Jämta (2935)",1-8-2007 16:01:23,1-8-2007 17:01:23,14.83,61.26,407.28,6794497.80,1448080.25,375.69,5.20,"3D",5,"Yes",3.58,3.60,30.00,2,"F"
224778,"02935","W0422","Jämta (2935)",1-8-2007 16:30:53,1-8-2007 17:30:53,14.83,61.26,416.32,6794491.76,1448077.60,384.73,3.20,"3D",6,"Yes",3.58,3.60,29.00,2,"F"
224779,"02935","W0422","Jämta (2935)",1-8-2007 17:00:16,1-8-2007 18:00:16,14.83,61.26,437.24,6794702.09,1448153.03,405.64,3.00,"3D",6,"Yes",3.60,3.60,28.00,2,"F"
224780,"02935","W0422","Jämta (2935)",1-8-2007 17:30:31,1-8-2007 18:30:31,14.83,61.26,445.69,6794965.52,1448006.53,414.08,4.00,"3D",5,"Yes",3.60,3.60,27.00,2,"F"
224781,"02935","W0422","Jämta (2935)",1-8-2007 18:00:34,1-8-2007 19:00:34,14.83,61.26,465.30,6795023.40,1448003.84,433.68,3.80,"3D",6,"Yes",3.60,3.60,27.00,2,"F"
224782,"02935","W0422","Jämta (2935)",1-8-2007 18:30:38,1-8-2007 19:30:38,14.83,61.26,468.23,6795128.68,1447979.74,436.61,2.60,"3D",7,"Yes",3.60,3.60,27.00,2,"F"
224783,"02935","W0422","Jämta (2935)",1-8-2007 19:00:17,1-8-2007 20:00:17,14.83,61.27,453.82,6795572.63,1448015.89,422.18,4.80,"3D",5,"Yes",3.60,3.60,27.00,2,"F"
224784,"02935","W0422","Jämta (2935)",1-8-2007 19:30:41,1-8-2007 20:30:41,14.83,61.27,486.17,6796222.93,1448031.84,454.51,2.40,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
224785,"02935","W0422","Jämta (2935)",1-8-2007 20:00:42,1-8-2007 21:00:42,14.83,61.28,512.82,6796525.60,1447778.56,481.14,6.80,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
224786,"02935","W0422","Jämta (2935)",1-8-2007 20:30:14,1-8-2007 21:30:14,14.83,61.28,497.55,6796672.33,1447763.96,465.86,9.40,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
224787,"02935","W0422","Jämta (2935)",1-8-2007 21:00:39,1-8-2007 22:00:39,14.83,61.28,507.99,6796718.24,1447734.56,476.30,5.40,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
224788,"02935","W0422","Jämta (2935)",1-8-2007 21:31:06,1-8-2007 22:31:06,14.83,61.28,517.38,6796722.05,1447723.93,485.69,4.40,"3D",5,"Yes",3.58,3.60,26.00,2,"F"
224789,"02935","W0422","Jämta (2935)",1-8-2007 22:00:41,1-8-2007 23:00:41,14.83,61.28,522.17,6796675.73,1447732.58,490.48,3.00,"3D",6,"Yes",3.60,3.60,26.00,2,"F"
224790,"02935","W0422","Jämta (2935)",1-8-2007 22:30:13,1-8-2007 23:30:13,14.83,61.28,528.90,6796581.99,1447752.08,497.22,3.20,"3D",5,"Yes",3.60,3.62,25.00,2,"F"
224791,"02935","W0422","Jämta (2935)",1-8-2007 23:00:41,2-8-2007 0:00:41,14.82,61.27,518.03,6796417.86,1447668.12,486.35,2.40,"3D",6,"Yes",3.58,3.62,25.00,2,"F"
224792,"02935","W0422","Jämta (2935)",1-8-2007 23:30:49,2-8-2007 0:30:49,14.82,61.28,513.55,6796677.25,1447709.15,481.86,3.60,"3D",7,"Yes",3.56,3.62,24.00,2,"F"
224793,"02935","W0422","Jämta (2935)",2-8-2007 0:00:18,2-8-2007 1:00:18,14.82,61.28,539.35,6796782.28,1447695.57,507.66,4.60,"3D",6,"Yes",3.60,3.64,24.00,2,"F"
224794,"02935","W0422","Jämta (2935)",2-8-2007 0:30:31,2-8-2007 1:30:31,14.82,61.28,541.51,6796822.43,1447669.95,509.82,3.60,"3D",5,"Yes",3.60,3.64,24.00,2,"F"
224795,"02935","W0422","Jämta (2935)",2-8-2007 1:00:52,2-8-2007 2:00:52,14.82,61.28,537.84,6796852.37,1447647.74,506.14,2.40,"3D",6,"Yes",3.58,3.64,25.00,2,"F"
224796,"02935","W0422","Jämta (2935)",2-8-2007 1:30:40,2-8-2007 2:30:40,14.82,61.28,549.94,6796855.66,1447621.06,518.24,2.40,"3D",6,"Yes",3.58,3.64,25.00,2,"F"
224797,"02935","W0422","Jämta (2935)",2-8-2007 2:00:42,2-8-2007 3:00:42,14.82,61.28,547.77,6796885.98,1447667.27,516.07,6.00,"3D",5,"Yes",3.58,3.64,23.00,2,"F"
224798,"02935","W0422","Jämta (2935)",2-8-2007 2:30:19,2-8-2007 3:30:19,14.82,61.28,524.21,6796988.69,1447434.14,492.50,3.40,"3D",5,"Yes",3.60,3.64,23.00,2,"F"
224799,"02935","W0422","Jämta (2935)",2-8-2007 3:01:19,2-8-2007 4:01:19,14.82,61.28,522.44,6796678.10,1447263.90,490.74,4.00,"3D",4,"No",3.56,3.64,23.00,2,"F"
224800,"02935","W0422","Jämta (2935)",2-8-2007 3:31:24,2-8-2007 4:31:24,14.83,61.28,515.80,6796495.25,1447774.80,484.12,13.40,"3D",5,"No",3.56,3.64,24.00,2,"F"
224801,"02935","W0422","Jämta (2935)",2-8-2007 4:00:26,2-8-2007 5:00:26,14.84,61.27,492.97,6796253.11,1448529.50,461.33,3.60,"3D",5,"Yes",3.58,3.64,23.00,2,"F"
224802,"02935","W0422","Jämta (2935)",2-8-2007 4:31:32,2-8-2007 5:31:32,14.85,61.26,472.30,6795294.21,1449234.91,440.72,2.20,"3D",5,"Yes",3.56,3.64,23.00,2,"F"
224803,"02935","W0422","Jämta (2935)",2-8-2007 5:01:24,2-8-2007 6:01:24,14.86,61.26,455.55,6794701.75,1449592.62,424.00,5.40,"3D",4,"No",3.54,3.64,23.00,2,"F"
224804,"02935","W0422","Jämta (2935)",2-8-2007 5:32:40,2-8-2007 6:32:40,14.86,61.26,440.50,6794424.91,1449490.59,408.96,5.00,"3D",4,"No",3.54,3.60,23.00,2,"F"
224805,"02935","W0422","Jämta (2935)",2-8-2007 6:02:52,2-8-2007 7:02:52,14.86,61.26,438.83,6794524.68,1449706.58,407.29,3.40,"3D",5,"Yes",3.54,3.60,23.00,2,"F"
224806,"02935","W0422","Jämta (2935)",2-8-2007 6:31:16,2-8-2007 7:31:16,14.86,61.26,437.63,6794528.90,1449709.85,406.09,2.60,"2D",4,"No",3.56,3.60,23.00,2,"F"
224807,"02935","W0422","Jämta (2935)",2-8-2007 7:01:12,2-8-2007 8:01:12,14.86,61.26,432.11,6794518.20,1449707.90,400.57,2.60,"3D",6,"Yes",3.58,3.60,23.00,2,"F"
224808,"02935","W0422","Jämta (2935)",2-8-2007 7:31:21,2-8-2007 8:31:21,14.86,61.26,432.58,6794517.35,1449707.63,401.04,23.00,"3D",4,"No",3.58,3.60,23.00,2,"F"
